neighbourhood_group,neighbourhood,latitude,longitude,room_type,reviews_per_month,calculated_host_listings_count,availability_365,square_feet,bedrooms,price_log,reviews_log,nights_log,amenities_count
Manhattan,Financial District,40.70833,-74.0131,Entire home/apt,0.33,1,47,1151.0,2,5.3981627015177525,2.302585092994046,1.0986122886681098,3
Brooklyn,Greenpoint,40.73304,-73.95491,Entire home/apt,2.47,6,0,592.0,1,3.9318256327243257,2.1972245773362196,0.6931471805599453,1
Brooklyn,Fort Greene,40.68729,-73.96995,Entire home/apt,0.26,4,350,1109.0,2,5.420534999272286,2.3978952727983707,2.3978952727983707,3
Brooklyn,Williamsburg,40.71389,-73.9657,Private room,0.18,1,0,121.0,1,4.394449154672439,2.4849066497880004,1.791759469228055,1
Brooklyn,South Slope,40.66393,-73.98728,Entire home/apt,0.0,1,0,397.0,0,5.707110264748875,0.0,2.0794415416798357,8
Manhattan,Hell's Kitchen,40.75888,-73.99102,Entire home/apt,1.25,1,7,267.0,0,5.480638923341991,2.8903717578961645,1.0986122886681098,4
Queens,Ridgewood,40.6993,-73.90825,Private room,0.0,1,0,241.0,1,4.330733340286331,0.0,1.791759469228055,3
Manhattan,Theater District,40.76164,-73.98594,Private room,0.0,1,0,257.0,1,5.017279836814924,0.0,0.6931471805599453,4
Brooklyn,Williamsburg,40.70547,-73.93747,Private room,0.0,2,363,186.0,1,4.110873864173311,0.0,3.044522437723423,1
Bronx,Soundview,40.82739,-73.88176,Entire home/apt,0.0,2,0,1961.0,3,3.9318256327243257,0.0,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.68887,-73.92903,Entire home/apt,1.81,1,14,2135.0,1,4.564348191467836,3.044522437723423,1.6094379124341003,1
Brooklyn,Bedford-Stuyvesant,40.68243,-73.95697,Entire home/apt,0.31,1,0,807.0,1,4.941642422609304,1.0986122886681098,1.0986122886681098,3
Brooklyn,Park Slope,40.67171,-73.98079,Private room,0.83,2,333,253.0,1,4.189654742026425,4.07753744390572,2.0794415416798357,1
Manhattan,Washington Heights,40.83432,-73.94457,Private room,0.19,1,0,150.0,1,3.8918202981106265,1.3862943611198906,1.3862943611198906,1
Manhattan,Hell's Kitchen,40.76751,-73.98483,Entire home/apt,0.65,1,0,645.0,1,4.90527477843843,3.2188758248682006,0.6931471805599453,1
Manhattan,Upper West Side,40.791,-73.96809,Entire home/apt,0.21,1,0,602.0,1,5.017279836814924,2.3978952727983707,1.3862943611198906,5
Manhattan,Hell's Kitchen,40.76767,-73.98914,Private room,0.0,3,7,197.0,1,4.59511985013459,0.0,1.3862943611198906,2
Brooklyn,Prospect-Lefferts Gardens,40.65989,-73.95386,Entire home/apt,2.98,1,0,452.0,0,4.605170185988092,4.574710978503383,1.0986122886681098,1
Queens,Jackson Heights,40.75157,-73.87639,Private room,1.54,6,66,112.0,1,3.828641396489095,1.9459101490553132,1.0986122886681098,1
Manhattan,Harlem,40.79993,-73.95485,Private room,0.4,1,66,333.0,1,4.330733340286331,1.6094379124341003,2.70805020110221,1
Brooklyn,Bedford-Stuyvesant,40.67854,-73.94883,Shared room,0.17,1,342,274.0,1,4.110873864173311,1.0986122886681098,0.6931471805599453,1
Brooklyn,Brighton Beach,40.57973,-73.95799,Private room,2.34,5,204,254.0,1,4.189654742026425,3.1780538303479458,0.6931471805599453,1
Brooklyn,Prospect-Lefferts Gardens,40.66077,-73.96004,Entire home/apt,0.23,2,337,535.0,0,5.170483995038151,1.9459101490553132,1.6094379124341003,3
Queens,Forest Hills,40.7111,-73.84099,Private room,0.16,3,365,333.0,1,5.017279836814924,0.6931471805599453,1.0986122886681098,3
Brooklyn,Williamsburg,40.71228,-73.95323,Private room,5.42,1,52,119.0,1,4.394449154672439,5.204006687076795,1.0986122886681098,3
Manhattan,Upper East Side,40.76844,-73.95341,Entire home/apt,0.39,1,0,1128.0,2,2.3978952727983707,2.3978952727983707,1.3862943611198906,1
Brooklyn,Clinton Hill,40.68352,-73.96771,Private room,0.34,2,6,241.0,1,4.110873864173311,2.302585092994046,1.3862943611198906,1
Manhattan,Washington Heights,40.83559,-73.94552,Private room,1.18,1,0,85.0,1,4.330733340286331,3.9889840465642745,1.0986122886681098,2
Brooklyn,Bushwick,40.70434,-73.91935,Entire home/apt,2.18,1,2,529.0,1,5.25227342804663,2.995732273553991,1.0986122886681098,4
Manhattan,East Village,40.72669,-73.98864,Entire home/apt,0.19,1,0,889.0,1,5.634789603169249,1.6094379124341003,1.0986122886681098,5
Manhattan,Midtown,40.7562,-73.96796,Entire home/apt,3.37,1,35,552.0,0,4.836281906951478,3.58351893845611,0.6931471805599453,3
Brooklyn,Flatbush,40.65228,-73.96428,Entire home/apt,0.54,1,2,915.0,1,4.584967478670572,3.1354942159291497,1.0986122886681098,3
Brooklyn,Williamsburg,40.71033,-73.94921,Private room,0.12,1,0,249.0,1,4.454347296253507,1.0986122886681098,1.0986122886681098,1
Manhattan,Morningside Heights,40.80528,-73.96547,Private room,0.0,3,328,249.0,1,4.2626798770413155,0.0,3.4339872044851463,1
Brooklyn,Bushwick,40.68763,-73.91773,Entire home/apt,1.73,2,243,449.0,0,4.02535169073515,3.9889840465642745,1.3862943611198906,1
Brooklyn,Bedford-Stuyvesant,40.6815,-73.93408,Entire home/apt,0.0,1,74,1817.0,3,4.454347296253507,0.0,3.367295829986474,3
Brooklyn,Bay Ridge,40.62094,-74.02422,Entire home/apt,4.44,1,329,270.0,0,4.61512051684126,2.1972245773362196,0.6931471805599453,1
Manhattan,Greenwich Village,40.73176,-73.99895,Private room,1.25,3,350,157.0,1,5.69035945432406,4.6443908991413725,1.791759469228055,3
Manhattan,Washington Heights,40.84195,-73.9359,Entire home/apt,0.15,1,0,475.0,1,4.564348191467836,1.3862943611198906,1.791759469228055,3
Brooklyn,Greenpoint,40.72468,-73.94042,Entire home/apt,1.0,1,0,1837.0,3,5.303304908059076,0.6931471805599453,1.0986122886681098,3
Brooklyn,Bushwick,40.69473,-73.91882,Entire home/apt,0.03,1,0,1103.0,2,4.2626798770413155,0.6931471805599453,2.0794415416798357,1
Brooklyn,Sunset Park,40.65602,-74.00509,Entire home/apt,1.3,2,355,547.0,0,5.560681631015528,3.258096538021482,1.0986122886681098,4
Brooklyn,Flatbush,40.65131,-73.96307,Private room,3.0,2,51,333.0,1,4.2626798770413155,3.4657359027997265,0.6931471805599453,1
Queens,Long Island City,40.75332,-73.93343,Private room,2.56,1,69,91.0,1,4.442651256490317,3.258096538021482,0.6931471805599453,1
Brooklyn,Bedford-Stuyvesant,40.68556,-73.95417,Private room,0.81,1,66,176.0,1,4.02535169073515,2.772588722239781,1.3862943611198906,1
Brooklyn,Bedford-Stuyvesant,40.69165,-73.943,Private room,5.17,4,189,136.0,1,3.9318256327243257,5.351858133476067,0.6931471805599453,1
Queens,Jackson Heights,40.74765,-73.89445,Private room,0.0,1,85,103.0,1,4.709530201312334,0.0,1.0986122886681098,1
Manhattan,Lower East Side,40.71972,-73.99299,Entire home/apt,3.39,2,166,738.0,1,5.521460917862246,5.442417710521793,1.0986122886681098,3
Manhattan,Morningside Heights,40.81411,-73.96073,Entire home/apt,0.0,1,0,822.0,2,5.198497031265826,0.0,1.0986122886681098,5
Queens,Springfield Gardens,40.66714,-73.77664,Private room,2.34,3,364,160.0,1,3.9318256327243257,1.791759469228055,0.6931471805599453,1
Brooklyn,Bushwick,40.69034,-73.91666,Private room,0.02,1,0,206.0,1,3.58351893845611,0.6931471805599453,0.6931471805599453,1
Manhattan,SoHo,40.72625,-74.0018,Shared room,0.16,1,0,117.0,1,5.278114659230517,2.6390573296152584,1.0986122886681098,4
Manhattan,Nolita,40.72382,-73.99335,Private room,0.03,1,0,127.0,1,4.61512051684126,0.6931471805599453,1.3862943611198906,1
Brooklyn,South Slope,40.6679,-73.9872,Entire home/apt,3.47,1,282,659.0,1,5.093750200806762,4.820281565605037,1.0986122886681098,3
Brooklyn,Crown Heights,40.66743,-73.94712,Private room,1.01,1,81,229.0,1,4.07753744390572,3.912023005428146,2.0794415416798357,1
Bronx,Clason Point,40.80771,-73.85204,Private room,1.13,1,179,189.0,1,3.8501476017100584,1.3862943611198906,1.0986122886681098,1
Bronx,Clason Point,40.81645,-73.86355,Private room,0.46,2,156,182.0,1,3.713572066704308,2.3978952727983707,1.3862943611198906,1
Brooklyn,Bedford-Stuyvesant,40.686,-73.94133,Private room,0.52,1,39,294.0,1,3.9318256327243257,2.5649493574615367,0.6931471805599453,1
Brooklyn,Cobble Hill,40.68611,-73.99877,Entire home/apt,0.1,1,0,1612.0,4,4.7535901911063645,1.0986122886681098,1.0986122886681098,3
Manhattan,SoHo,40.72182,-74.00033,Entire home/apt,0.0,1,6,284.0,0,6.2166061010848646,0.0,1.3862943611198906,6
Bronx,Concourse,40.82415,-73.92778,Private room,2.06,2,110,339.0,1,3.9318256327243257,4.1588830833596715,1.0986122886681098,1
Brooklyn,Gowanus,40.67727,-73.9838,Private room,2.36,17,342,85.0,1,4.941642422609304,3.8501476017100584,0.6931471805599453,2
Manhattan,East Harlem,40.7962,-73.94894,Private room,0.53,1,0,246.0,1,4.454347296253507,1.9459101490553132,0.6931471805599453,1
Manhattan,Upper West Side,40.77088,-73.98061,Entire home/apt,0.04,1,0,1397.0,3,4.948759890378168,1.0986122886681098,1.0986122886681098,1
Staten Island,Arrochar,40.59193,-74.06476,Entire home/apt,0.02,4,335,1607.0,3,6.439350371100098,0.6931471805599453,1.6094379124341003,6
Manhattan,Chelsea,40.75218,-74.00241,Entire home/apt,0.0,1,34,1056.0,2,6.311734809152915,0.0,1.6094379124341003,8
Brooklyn,Gowanus,40.6771,-73.98414,Private room,0.37,1,82,317.0,1,4.330733340286331,0.6931471805599453,0.6931471805599453,1
Queens,Long Island City,40.74984,-73.91834,Private room,0.0,1,0,100.0,1,4.110873864173311,0.0,0.6931471805599453,1
Queens,Forest Hills,40.72616,-73.84328,Private room,0.96,1,178,253.0,1,4.3694478524670215,2.772588722239781,0.6931471805599453,3
Brooklyn,Park Slope,40.67466,-73.97711,Entire home/apt,0.0,1,0,1979.0,3,5.170483995038151,0.0,1.3862943611198906,5
Brooklyn,Bedford-Stuyvesant,40.68582,-73.92963,Private room,0.0,1,0,288.0,1,4.204692619390966,0.0,0.6931471805599453,1
Manhattan,East Village,40.72646,-73.98686,Entire home/apt,0.32,2,28,1078.0,2,5.564520407322694,1.0986122886681098,1.0986122886681098,4
Manhattan,Lower East Side,40.71796,-73.98445,Entire home/apt,0.09,2,0,1577.0,3,5.424950017481403,0.6931471805599453,0.6931471805599453,3
Manhattan,Hell's Kitchen,40.769,-73.98757,Entire home/apt,0.06,2,0,640.0,1,4.68213122712422,0.6931471805599453,1.6094379124341003,3
Brooklyn,Park Slope,40.67946,-73.97497,Entire home/apt,2.42,1,8,2016.0,4,4.795790545596741,1.791759469228055,0.6931471805599453,2
Manhattan,Upper West Side,40.76946,-73.986,Entire home/apt,0.1,2,0,1392.0,2,4.867534450455582,1.0986122886681098,1.3862943611198906,3
Queens,Astoria,40.7718,-73.91942,Private room,4.53,1,313,119.0,1,4.143134726391533,2.833213344056216,1.0986122886681098,1
Brooklyn,Prospect Heights,40.67585,-73.96755,Entire home/apt,0.52,1,0,2026.0,3,5.017279836814924,2.5649493574615367,1.3862943611198906,5
Brooklyn,Clinton Hill,40.68432,-73.96376,Entire home/apt,0.0,1,0,661.0,1,4.430816798843313,0.0,2.70805020110221,2
Manhattan,Harlem,40.82974,-73.94193,Private room,3.7,2,178,187.0,1,4.454347296253507,5.25227342804663,0.6931471805599453,3
Manhattan,Hell's Kitchen,40.76646,-73.9929,Entire home/apt,0.0,2,0,539.0,1,5.723585101952381,0.0,0.6931471805599453,6
Queens,Springfield Gardens,40.6831,-73.75526,Private room,4.53,2,347,96.0,1,3.9318256327243257,3.4011973816621555,0.6931471805599453,1
Brooklyn,Clinton Hill,40.68511,-73.96638,Entire home/apt,1.69,1,15,957.0,2,4.61512051684126,4.174387269895637,1.0986122886681098,2
Brooklyn,Flatbush,40.65292,-73.95677,Shared room,1.73,1,0,201.0,1,3.258096538021482,2.1972245773362196,0.6931471805599453,1
Manhattan,Chelsea,40.74618,-74.00569,Private room,0.0,3,0,255.0,1,4.61512051684126,0.0,0.6931471805599453,3
Manhattan,East Village,40.73268,-73.98689,Entire home/apt,0.14,39,331,1111.0,1,5.278114659230517,2.0794415416798357,3.4339872044851463,5
Brooklyn,East Flatbush,40.6418,-73.93947,Entire home/apt,1.82,1,85,571.0,1,4.795790545596741,4.04305126783455,1.0986122886681098,3
Manhattan,Harlem,40.81774,-73.94595,Entire home/apt,1.53,1,46,1793.0,3,5.017279836814924,4.418840607796598,1.6094379124341003,5
Manhattan,Upper East Side,40.78402,-73.95201,Entire home/apt,3.0,1,135,515.0,1,5.991464547107982,1.3862943611198906,1.791759469228055,7
Brooklyn,East Flatbush,40.6543,-73.91488,Entire home/apt,7.65,1,120,333.0,1,4.454347296253507,5.214935757608986,0.6931471805599453,3
Manhattan,Lower East Side,40.71845,-73.986,Entire home/apt,0.04,1,0,854.0,2,4.564348191467836,1.0986122886681098,2.3978952727983707,1
Manhattan,Upper West Side,40.7986,-73.96168,Entire home/apt,0.0,1,0,425.0,1,4.836281906951478,0.0,2.302585092994046,1
Manhattan,Harlem,40.82788,-73.94441,Entire home/apt,6.08,2,238,536.0,1,4.663439094112067,4.718498871295094,0.6931471805599453,2
Brooklyn,Bedford-Stuyvesant,40.69487,-73.95583,Entire home/apt,0.68,1,6,849.0,2,5.303304908059076,0.6931471805599453,1.0986122886681098,4
Brooklyn,Prospect-Lefferts Gardens,40.65634,-73.95704,Private room,0.05,1,0,110.0,1,3.4339872044851463,0.6931471805599453,3.4339872044851463,1
Queens,East Elmhurst,40.76481,-73.87242,Private room,10.23,5,89,295.0,1,4.110873864173311,2.772588722239781,0.6931471805599453,1
Manhattan,Harlem,40.82579,-73.9528,Private room,1.49,1,74,225.0,1,4.382026634673881,4.04305126783455,0.6931471805599453,2
Queens,East Elmhurst,40.76367,-73.87088,Private room,14.36,5,338,301.0,1,3.8918202981106265,6.035481432524756,0.6931471805599453,1
Manhattan,Lower East Side,40.72125,-73.99272,Private room,4.46,1,84,179.0,1,4.248495242049359,5.777652323222656,0.6931471805599453,1
Brooklyn,Carroll Gardens,40.68502,-73.99306,Entire home/apt,0.17,1,196,734.0,1,5.017279836814924,2.1972245773362196,1.0986122886681098,3
Brooklyn,Park Slope,40.66936,-73.97724,Entire home/apt,0.03,1,0,875.0,1,4.189654742026425,0.6931471805599453,2.1972245773362196,1
Brooklyn,Bushwick,40.6937,-73.91006,Private room,0.11,1,0,238.0,1,3.4965075614664802,1.3862943611198906,1.791759469228055,1
Manhattan,Harlem,40.81057,-73.94565,Entire home/apt,0.11,1,6,511.0,1,4.564348191467836,1.3862943611198906,1.0986122886681098,3
Manhattan,Washington Heights,40.8544,-73.93091,Shared room,0.02,1,0,60.0,1,3.7376696182833684,0.6931471805599453,0.6931471805599453,1
Brooklyn,Williamsburg,40.71504,-73.95394,Private room,1.53,1,42,185.0,1,4.110873864173311,3.4339872044851463,1.3862943611198906,1
Bronx,Williamsbridge,40.88449,-73.86227,Private room,0.0,1,85,143.0,1,3.258096538021482,0.0,3.4339872044851463,1
Brooklyn,South Slope,40.66481,-73.97807,Entire home/apt,0.29,1,0,1228.0,3,4.836281906951478,2.9444389791664403,5.017279836814924,1
Queens,Jamaica,40.67352,-73.77957,Entire home/apt,2.99,4,347,803.0,1,6.186208623900494,3.2188758248682006,0.6931471805599453,8
Manhattan,Upper East Side,40.77724,-73.95883,Entire home/apt,0.06,1,0,728.0,1,4.330733340286331,1.3862943611198906,1.3862943611198906,3
Manhattan,East Village,40.72672,-73.98851,Shared room,1.88,1,304,222.0,1,3.4339872044851463,4.836281906951478,3.4339872044851463,1
Manhattan,Harlem,40.82816,-73.94957,Private room,3.78,2,0,281.0,1,4.248495242049359,3.871201010907891,1.0986122886681098,1
Brooklyn,Bedford-Stuyvesant,40.6889,-73.95362,Entire home/apt,0.0,1,0,630.0,1,5.278114659230517,0.0,1.3862943611198906,5
Manhattan,East Village,40.72979,-73.98917,Entire home/apt,0.98,1,0,514.0,1,5.14166355650266,3.4011973816621555,1.791759469228055,4
Brooklyn,Williamsburg,40.71874,-73.94055,Entire home/apt,0.61,1,0,888.0,1,4.820281565605037,3.091042453358316,1.3862943611198906,3
Brooklyn,Crown Heights,40.66838,-73.96,Private room,0.0,2,88,152.0,1,3.828641396489095,0.0,0.6931471805599453,1
Brooklyn,South Slope,40.6656,-73.98575,Entire home/apt,2.23,1,245,433.0,0,4.912654885736052,4.859812404361672,1.0986122886681098,2
Manhattan,East Village,40.72804,-73.98281,Entire home/apt,0.02,1,0,730.0,1,4.948759890378168,0.6931471805599453,0.6931471805599453,2
Brooklyn,Flatbush,40.65291,-73.95285,Private room,2.48,1,17,238.0,1,4.0943445622221,3.6109179126442243,1.0986122886681098,1
Manhattan,Hell's Kitchen,40.75518,-73.99706,Private room,0.32,47,347,296.0,1,3.828641396489095,1.0986122886681098,3.4339872044851463,1
Brooklyn,Kensington,40.64676,-73.97403,Entire home/apt,0.25,1,37,333.0,0,4.543294782270004,1.9459101490553132,2.6390573296152584,2
Manhattan,Upper West Side,40.78996,-73.97561,Private room,4.17,2,117,202.0,1,4.584967478670572,1.791759469228055,0.6931471805599453,2
Brooklyn,Bushwick,40.70716,-73.92171,Entire home/apt,0.68,1,0,1268.0,2,4.51085950651685,3.713572066704308,0.6931471805599453,3
Manhattan,Financial District,40.70671,-74.00471,Entire home/apt,0.0,327,333,773.0,1,5.19295685089021,0.0,3.4011973816621555,4
Manhattan,Tribeca,40.71912,-74.0038,Entire home/apt,0.78,4,298,991.0,2,6.214608098422191,2.70805020110221,2.70805020110221,6
Manhattan,Hell's Kitchen,40.75548,-73.99513,Entire home/apt,5.08,1,152,1623.0,4,5.420534999272286,2.4849066497880004,1.3862943611198906,5
Brooklyn,Fort Greene,40.6862,-73.97184,Entire home/apt,0.43,1,0,1999.0,3,5.017279836814924,2.8903717578961645,1.3862943611198906,5
Brooklyn,Greenpoint,40.72982,-73.95503,Entire home/apt,0.05,1,0,1347.0,2,4.795790545596741,1.0986122886681098,1.3862943611198906,2
Manhattan,Upper East Side,40.76615,-73.95639,Private room,0.0,2,7,211.0,1,4.454347296253507,0.0,0.6931471805599453,1
Manhattan,Midtown,40.75601,-73.96625,Entire home/apt,0.69,1,196,401.0,0,4.7535901911063645,3.2188758248682006,2.1972245773362196,2
Brooklyn,Clinton Hill,40.69478,-73.96126,Entire home/apt,2.95,1,54,910.0,2,4.948759890378168,3.5553480614894135,1.3862943611198906,2
Brooklyn,Brownsville,40.66176,-73.92,Entire home/apt,0.0,1,54,501.0,1,5.176149732573829,0.0,1.3862943611198906,3
Brooklyn,Crown Heights,40.66911,-73.93666,Entire home/apt,1.0,9,87,559.0,1,6.131226489483141,0.6931471805599453,1.6094379124341003,6
Brooklyn,Flatbush,40.64324,-73.96332,Private room,2.02,4,2,328.0,1,3.828641396489095,3.295836866004329,1.0986122886681098,1
Brooklyn,Williamsburg,40.71297,-73.94336,Private room,1.55,1,0,128.0,1,4.330733340286331,4.394449154672439,1.6094379124341003,3
Queens,Long Island City,40.74881,-73.93885,Private room,0.16,1,0,201.0,1,4.2626798770413155,0.6931471805599453,2.70805020110221,1
Brooklyn,Flatbush,40.65348,-73.95978,Private room,0.24,2,90,276.0,1,5.003946305945459,2.5649493574615367,0.6931471805599453,1
Queens,Astoria,40.76444,-73.9157,Entire home/apt,1.0,1,270,620.0,0,5.420534999272286,0.6931471805599453,1.0986122886681098,5
Manhattan,Washington Heights,40.83416,-73.94327,Private room,2.0,1,86,120.0,1,4.02535169073515,1.0986122886681098,1.0986122886681098,1
Manhattan,Washington Heights,40.85296,-73.93527,Entire home/apt,0.78,1,294,605.0,0,4.997212273764115,3.332204510175204,2.0794415416798357,3
Brooklyn,Greenpoint,40.73404,-73.95737,Private room,0.25,3,193,90.0,1,3.9318256327243257,2.3978952727983707,3.4657359027997265,1
Manhattan,East Village,40.72099,-73.97993,Private room,0.02,1,0,256.0,1,4.248495242049359,0.6931471805599453,0.6931471805599453,1
Brooklyn,East Flatbush,40.64941,-73.93451,Private room,3.09,3,37,237.0,1,3.5263605246161616,2.70805020110221,0.6931471805599453,1
Manhattan,West Village,40.73213,-74.00865,Private room,3.3,1,112,204.0,1,4.61512051684126,3.58351893845611,1.3862943611198906,1
Manhattan,Lower East Side,40.71692,-73.98321,Entire home/apt,0.04,1,0,566.0,1,4.51085950651685,0.6931471805599453,3.295836866004329,3
Manhattan,Midtown,40.75093,-73.98096,Entire home/apt,0.03,31,133,517.0,0,4.709530201312334,0.6931471805599453,3.4339872044851463,2
Brooklyn,Bedford-Stuyvesant,40.6849,-73.9289,Private room,0.0,1,0,101.0,1,3.4011973816621555,0.0,0.6931471805599453,1
Brooklyn,Williamsburg,40.7184,-73.96019,Entire home/apt,3.04,1,0,1008.0,2,5.69035945432406,4.836281906951478,1.791759469228055,5
Manhattan,Hell's Kitchen,40.75906,-73.98898,Private room,0.0,1,0,223.0,1,5.017279836814924,0.0,1.0986122886681098,5
Manhattan,East Harlem,40.7876,-73.94139,Entire home/apt,0.92,1,120,661.0,1,5.0106352940962555,2.772588722239781,1.3862943611198906,3
Brooklyn,Bushwick,40.70535,-73.91817,Private room,0.0,3,329,221.0,1,4.189654742026425,0.0,2.0794415416798357,1
Brooklyn,Greenpoint,40.72965,-73.95707,Private room,0.34,1,0,245.0,1,4.59511985013459,2.0794415416798357,1.0986122886681098,3
Manhattan,Murray Hill,40.74536,-73.97222,Entire home/apt,1.0,1,69,390.0,0,5.247024072160486,0.6931471805599453,1.0986122886681098,4
Brooklyn,Williamsburg,40.71603,-73.9547,Private room,0.9,1,267,200.0,1,4.553876891600541,3.8501476017100584,1.0986122886681098,1
Manhattan,Upper East Side,40.77315,-73.95848,Entire home/apt,0.0,1,0,333.0,1,5.351858133476067,0.0,1.3862943611198906,3
Brooklyn,Bushwick,40.69239,-73.91443,Private room,3.24,3,363,160.0,1,4.330733340286331,4.770684624465665,0.6931471805599453,1
Manhattan,Washington Heights,40.83463,-73.94,Shared room,0.83,3,332,159.0,1,3.4965075614664802,3.4965075614664802,0.6931471805599453,1
Queens,Ditmars Steinway,40.77489,-73.9161,Private room,0.0,1,157,225.0,1,5.14166355650266,0.0,0.6931471805599453,4
Manhattan,Upper East Side,40.78191,-73.95292,Entire home/apt,1.78,1,36,1890.0,3,5.62040086571715,2.4849066497880004,1.3862943611198906,3
Brooklyn,Williamsburg,40.71023,-73.94657,Private room,1.55,1,0,300.0,1,4.499809670330265,4.605170185988092,0.6931471805599453,1
Manhattan,Upper West Side,40.78203,-73.97644,Private room,0.0,1,0,206.0,1,5.170483995038151,0.0,1.0986122886681098,3
Brooklyn,Williamsburg,40.71162,-73.96431,Entire home/apt,0.38,1,50,839.0,1,5.420534999272286,1.6094379124341003,1.6094379124341003,3
Manhattan,Harlem,40.81703,-73.9525,Private room,0.29,3,98,196.0,1,4.174387269895637,2.1972245773362196,1.0986122886681098,1
Manhattan,Upper East Side,40.77712,-73.95164,Entire home/apt,3.38,1,0,652.0,1,5.049856007249537,2.1972245773362196,1.0986122886681098,3
Bronx,Norwood,40.87414,-73.88342,Private room,4.76,1,271,190.0,1,3.9512437185814275,2.3978952727983707,0.6931471805599453,1
Brooklyn,Prospect Heights,40.67734,-73.96814,Entire home/apt,0.09,1,0,1058.0,1,5.017279836814924,1.791759469228055,1.9459101490553132,3
Manhattan,Upper East Side,40.77742,-73.95149,Entire home/apt,0.16,33,248,1449.0,4,5.707110264748875,0.6931471805599453,3.4657359027997265,6
Brooklyn,Gravesend,40.60059,-73.98818,Shared room,0.32,4,50,126.0,1,3.58351893845611,1.0986122886681098,1.3862943611198906,1
Manhattan,Murray Hill,40.74915,-73.97557,Entire home/apt,0.75,327,338,2158.0,4,5.153291594497779,1.0986122886681098,3.4011973816621555,3
Brooklyn,Williamsburg,40.71832,-73.96354,Entire home/apt,0.28,1,38,486.0,1,6.311734809152915,1.3862943611198906,1.791759469228055,7
Queens,Ditmars Steinway,40.77122,-73.90944,Entire home/apt,2.0,1,26,511.0,1,4.875197323201151,1.0986122886681098,1.0986122886681098,3
Manhattan,Upper East Side,40.76313,-73.96192,Entire home/apt,0.0,1,0,777.0,1,5.278114659230517,0.0,1.3862943611198906,5
Manhattan,Lower East Side,40.7189,-73.99182,Entire home/apt,2.29,1,228,430.0,0,4.836281906951478,4.770684624465665,1.3862943611198906,1
Manhattan,East Village,40.72847,-73.98807,Entire home/apt,1.36,1,0,646.0,1,5.017279836814924,2.70805020110221,1.0986122886681098,4
Manhattan,Harlem,40.8079,-73.94887,Entire home/apt,0.02,1,0,1801.0,3,5.017279836814924,0.6931471805599453,0.6931471805599453,5
Queens,Astoria,40.77635,-73.93426,Entire home/apt,2.01,1,257,529.0,0,4.7535901911063645,5.293304824724492,1.0986122886681098,1
Manhattan,Upper West Side,40.78448,-73.97289,Entire home/apt,0.39,5,286,1113.0,2,4.700480365792417,3.6109179126442243,3.4339872044851463,3
Queens,Jackson Heights,40.75074,-73.89339,Private room,0.43,37,1,286.0,1,3.784189633918261,0.6931471805599453,3.4339872044851463,1
Manhattan,East Village,40.73131,-73.98609,Entire home/apt,0.09,1,156,561.0,1,4.804021044733257,1.9459101490553132,1.0986122886681098,3
Manhattan,Midtown,40.74526,-73.98163,Private room,0.75,1,0,189.0,1,3.8918202981106265,0.6931471805599453,3.4339872044851463,1
Brooklyn,Williamsburg,40.71198,-73.95787,Entire home/apt,2.16,2,268,535.0,0,5.303304908059076,3.828641396489095,1.0986122886681098,3
Manhattan,Financial District,40.70427,-74.00964,Entire home/apt,0.12,232,324,1456.0,4,5.655991810819852,0.6931471805599453,3.4339872044851463,5
Brooklyn,Bedford-Stuyvesant,40.69349,-73.94746,Private room,0.02,1,0,142.0,1,4.189654742026425,0.6931471805599453,1.791759469228055,1
Brooklyn,Bushwick,40.69599,-73.93154,Entire home/apt,0.0,1,88,879.0,2,5.153291594497779,0.0,0.6931471805599453,3
Manhattan,Upper West Side,40.80177,-73.9693,Entire home/apt,2.39,1,25,2446.0,4,5.420534999272286,2.772588722239781,1.3862943611198906,3
Queens,Astoria,40.76555,-73.91458,Private room,0.46,1,89,175.0,1,4.2626798770413155,2.9444389791664403,1.0986122886681098,1
Brooklyn,Williamsburg,40.7095,-73.94933,Entire home/apt,0.02,1,0,333.0,2,4.61512051684126,0.6931471805599453,1.3862943611198906,2
Bronx,Kingsbridge,40.88599,-73.89868,Private room,0.0,2,0,205.0,1,3.828641396489095,0.0,1.9459101490553132,1
Bronx,Belmont,40.85929,-73.89165,Private room,0.25,2,0,266.0,1,4.605170185988092,0.6931471805599453,1.0986122886681098,1
Manhattan,Harlem,40.81306,-73.94141,Entire home/apt,0.33,1,38,457.0,0,4.2626798770413155,2.5649493574615367,2.0794415416798357,1
Manhattan,Hell's Kitchen,40.76421,-73.99132,Entire home/apt,1.13,3,8,860.0,1,5.673323267171493,1.0986122886681098,1.3862943611198906,4
Brooklyn,Williamsburg,40.71215,-73.95801,Private room,0.0,1,0,270.0,1,4.189654742026425,0.0,1.0986122886681098,1
Brooklyn,Bedford-Stuyvesant,40.69455,-73.9341,Private room,0.49,2,0,333.0,1,4.2626798770413155,2.6390573296152584,1.0986122886681098,1
Brooklyn,Crown Heights,40.66583,-73.93563,Entire home/apt,0.18,1,61,840.0,1,4.2626798770413155,1.6094379124341003,3.4339872044851463,1
Manhattan,Harlem,40.82217,-73.94149,Private room,0.0,2,88,118.0,1,4.454347296253507,0.0,1.3862943611198906,3
