id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,amenities,square_feet,bedrooms
24247797,East Village room with a view,19001556,Monica,Manhattan,East Village,40.72421,-73.98025,Private room,100,3,6,2018-06-22,0.42,2,0,"{""Hot water"", ""Kitchen"", ""Wifi""}",130.0,1.0
36315692,"Premium Chelsea 1BR w/ Gym, W/D, Doorman, Sundeck, Cinema, by Blueground",107434423,Blueground,Manhattan,Midtown,40.7453,-73.99063,Entire home/apt,338,30,0,,,232,325,"{""Heating"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Washer"", ""Refrigerator"", ""Microwave"", ""Kitchen""}",778.0,1.0
21281604,Huge elegant room 35 min to Time Square,47735494,Iris,Queens,Rego Park,40.72807,-73.86872,Private room,50,1,15,2018-04-22,0.71,4,0,"{""Kitchen""}",146.0,1.0
811198,Downtown Manhattan Luxury 1 Bedroom,4265697,Justin,Manhattan,Chelsea,40.74117,-73.99517,Entire home/apt,349,3,3,2016-11-13,0.07,1,0,"{""Kitchen"", ""Washer"", ""Hot water"", ""Wifi"", ""Microwave"", ""Heating""}",464.0,0.0
27131137,New York City Apartment -minimum 30 day rental,49786789,Jp,Manhattan,Inwood,40.86945,-73.92123,Entire home/apt,106,30,1,2019-03-09,0.25,1,8,"{""Hot water""}",628.0,1.0
19478537,Comfortable Studio in the heart of Brooklyn,1751498,Charly,Brooklyn,Crown Heights,40.67538,-73.96257,Entire home/apt,70,5,1,2017-07-06,0.04,1,0,"{""Wifi""}",531.0,0.0
34389381,"Striking 1,500sf Full-Floor 3BD Loft in Flatiron",259474660,Fabio & Angie,Manhattan,Gramercy,40.73745,-73.98168,Entire home/apt,399,5,6,2019-07-01,3.27,1,182,"{""Heating"", ""Refrigerator"", ""Hot water"", ""Kitchen"", ""Microwave"", ""Wifi""}",803.0,1.0
31506629,Chic Bedstuy Townhouse w/ Lovely Garden,15185649,Beebe,Brooklyn,Bedford-Stuyvesant,40.683,-73.92346,Entire home/apt,149,7,0,,,2,5,"{""Hot water""}",694.0,1.0
6923161,Cozy room just off Central Park,36285615,Selim,Manhattan,Harlem,40.80152,-73.9509,Private room,90,2,12,2016-07-05,0.24,1,0,"{""Refrigerator"", ""Washer""}",262.0,1.0
5327598,Convenient & Updated- prime East Village location!,11576606,Katie,Manhattan,East Village,40.72259,-73.98502,Entire home/apt,199,3,1,2016-10-02,0.03,1,0,"{""Washer"", ""Hot water"", ""Refrigerator"", ""Air conditioning"", ""Heating""}",577.0,1.0
35064797,Prime location West Village private room,10445838,Simon,Manhattan,West Village,40.73435,-74.00392,Private room,150,3,2,2019-06-22,2.0,1,34,"{""Refrigerator"", ""Air conditioning"", ""Microwave"", ""Heating"", ""Washer""}",237.0,1.0
29764987,Brooklyn-Brooklyn,78080379,Liliana,Brooklyn,Bushwick,40.68944,-73.907,Private room,75,5,0,,,1,250,"{""Kitchen""}",,1.0
7545060,Perfect UWS Studio Sanctuary!,24265578,Jasmine,Manhattan,Upper West Side,40.79955,-73.96369,Entire home/apt,125,2,7,2016-10-23,0.15,1,0,"{""Microwave"", ""Washer"", ""Hot water""}",647.0,1.0
2087970,West Village Wonder -spacious 1 bed,10658486,Owen,Manhattan,West Village,40.73552,-74.00716,Entire home/apt,239,4,52,2019-06-26,0.82,1,84,"{""Washer"", ""Air conditioning"", ""Microwave"", ""Hot water"", ""Heating""}",1090.0,2.0
30663416,Cozy Bedroom w/ Bunk Bed - Private Side Yard!!,227679456,Jimmy,Brooklyn,Prospect-Lefferts Gardens,40.6609,-73.9412,Private room,55,1,12,2019-06-18,1.76,7,58,"{""Wifi""}",252.0,1.0
15090815,The comfy spot away from home,89873907,Christine,Brooklyn,Cypress Hills,40.68004,-73.88709,Private room,51,3,0,,,1,317,"{""Heating""}",174.0,1.0
14442338,Beautiful 1 Bedroom  NYC Apartment - River Views!,30283594,Kara,Manhattan,Hell's Kitchen,40.76082,-73.99937,Entire home/apt,239,30,1,2017-11-01,0.05,121,365,"{""Wifi"", ""Air conditioning"", ""Microwave"", ""Refrigerator""}",1360.0,3.0
17730019,HALSEY HAVEN,101435219,Gretchen,Brooklyn,Bedford-Stuyvesant,40.68607,-73.92392,Entire home/apt,161,2,45,2019-06-24,1.65,2,270,"{""Wifi"", ""Kitchen"", ""Refrigerator"", ""Washer""}",553.0,0.0
28284019,Spanish Harlem urban hang Suite,10828579,Najah,Manhattan,East Harlem,40.79916,-73.93959,Entire home/apt,125,7,5,2019-01-02,0.52,2,0,"{""Wifi"", ""Hot water""}",,
10105110,Studio next to Washington Sq Park,27341303,Yue,Manhattan,Greenwich Village,40.73009,-73.99965,Entire home/apt,118,5,1,2016-01-02,0.02,1,0,"{""Air conditioning"", ""Hot water"", ""Refrigerator""}",850.0,1.0
4765123,Beautiful Apt in West Harlem,24584990,Travis,Manhattan,Harlem,40.8261,-73.95074,Private room,50,3,8,2016-09-02,0.15,1,0,"{""Washer""}",221.0,1.0
33263092,Beautiful 2BR in Vibrant Area!,181092484,Leonard,Manhattan,Lower East Side,40.72082,-73.9879,Entire home/apt,299,1,1,2019-05-14,0.54,3,217,"{""Kitchen"", ""Refrigerator"", ""Washer"", ""Hot water"", ""Microwave""}",673.0,1.0
20942873,MOST CENTRAL LOCATION,117287,Lara,Manhattan,Hell's Kitchen,40.76888,-73.98639,Private room,134,2,1,2018-09-30,0.11,3,316,"{""Wifi""}",157.0,1.0
35189297,Bright 2BR in Bed-Stuy (20 Minutes to Manhattan!),264983168,Ian,Brooklyn,Bedford-Stuyvesant,40.68366,-73.9192,Entire home/apt,159,2,1,2019-06-23,1.0,1,341,"{""Microwave"", ""Heating"", ""Refrigerator"", ""Hot water""}",535.0,0.0
18736267,Bright and Tranquil Apartment,10805053,Devan,Brooklyn,Boerum Hill,40.68602,-73.98311,Entire home/apt,300,2,4,2018-11-12,0.37,1,311,"{""Microwave"", ""Wifi"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Kitchen"", ""Heating"", ""Air conditioning""}",678.0,1.0
19272653,Hells kitchen crash pad with half bath!,1579845,James,Manhattan,Hell's Kitchen,40.76283,-73.9897,Private room,87,4,0,,,1,0,"{""Hot water"", ""Refrigerator"", ""Kitchen""}",127.0,1.0
6346496,East Village Apartment with Terrace,14087588,Drew,Manhattan,East Village,40.72514,-73.9896,Entire home/apt,300,1,1,2016-05-30,0.03,1,0,"{""Washer"", ""Heating"", ""Microwave"", ""Hot water"", ""Kitchen"", ""Wifi"", ""Air conditioning""}",,
23876355,Clean an comfortable apartment,16597520,Eliana,Queens,Astoria,40.76641,-73.9193,Private room,60,3,6,2019-04-11,0.42,1,156,"{""Wifi""}",314.0,1.0
32661869,Bushwick room above punk bar,52835849,Heather,Brooklyn,Bushwick,40.70153,-73.92996,Private room,60,7,0,,,2,332,"{""Washer""}",310.0,1.0
713891,Amazing location! 10ft from L train,3675389,Giorgia & Benjamin,Brooklyn,Williamsburg,40.71534,-73.94906,Private room,85,2,146,2019-06-23,1.78,1,46,"{""Hot water""}",197.0,1.0
9736227,TIMES SQR 3 BR Modern+NYC Center,9245509,Alex,Manhattan,Hell's Kitchen,40.76,-73.98972,Entire home/apt,499,2,4,2017-01-02,0.09,1,0,"{""Microwave"", ""Air conditioning"", ""Washer"", ""Hot water"", ""Wifi"", ""Refrigerator"", ""Heating""}",850.0,1.0
22376903,Lily Brooklyn Private Home,163625251,Lily-Thuy,Brooklyn,Sunset Park,40.64339,-74.02191,Entire home/apt,109,3,34,2019-06-22,1.85,1,156,"{""Washer"", ""Air conditioning""}",1309.0,2.0
11239248,Charming 1BD in hip east village,12317978,Megan,Manhattan,East Village,40.72814,-73.98018,Entire home/apt,135,2,25,2018-09-09,0.62,1,0,"{""Kitchen""}",875.0,1.0
21550720,"Sunny, Peaceful Room in Southern Harlem",91747804,Gigi,Manhattan,Harlem,40.80169,-73.95154,Private room,80,3,33,2019-06-10,1.64,1,39,"{""Hot water"", ""Microwave"", ""Washer""}",324.0,1.0
32618577,"1st Floor, Room # 9 (8' x 12')",244817841,Aminul,Brooklyn,East New York,40.66946,-73.89404,Private room,35,7,5,2019-04-29,1.33,13,116,"{""Refrigerator""}",95.0,1.0
24360039,Lovely Cozy Studio Upper East Side Manhattan,150629197,Lana,Manhattan,Upper East Side,40.77634,-73.94713,Entire home/apt,168,14,17,2019-05-18,1.18,2,95,"{""Heating"", ""Air conditioning"", ""Washer"", ""Microwave"", ""Kitchen""}",1457.0,3.0
34999950,Luxury studio in Manhattan,220400948,Laura,Manhattan,Harlem,40.81508,-73.93742,Entire home/apt,120,30,0,,,1,0,"{""Washer"", ""Refrigerator""}",864.0,1.0
36142219,Beautiful 2 bedroom Apartment on Prime Upper East!,47785320,Cristina,Manhattan,Upper East Side,40.77352,-73.94693,Entire home/apt,150,30,0,,,1,66,"{""Wifi"", ""Refrigerator"", ""Microwave"", ""Air conditioning""}",893.0,2.0
27891791,Comfort Away from Home,205188960,Patrick,Brooklyn,East Flatbush,40.6491,-73.92532,Entire home/apt,75,3,12,2019-06-30,1.21,1,167,"{""Washer"", ""Refrigerator""}",1360.0,2.0
34418565,"NYC 3 bed, full frnshd Apt, city 5 mins - Monthly",251229393,Rafu,Queens,Sunnyside,40.74546,-73.93341,Entire home/apt,149,4,2,2019-06-12,1.11,2,298,"{""Hot water"", ""Wifi""}",1195.0,2.0
17568601,Huge Sunny Room in Prime Brooklyn Flushing Ave JM,14759473,Edith,Brooklyn,Bedford-Stuyvesant,40.7002,-73.94327,Private room,55,1,25,2019-05-19,0.88,1,0,"{""Microwave""}",235.0,1.0
34902713,Cozy Lenox Hill Studio,68398714,Farah,Manhattan,Upper East Side,40.76233,-73.96193,Entire home/apt,175,2,1,2019-06-30,1.0,1,83,"{""Heating"", ""Wifi"", ""Washer"", ""Air conditioning""}",1646.0,3.0
2074985,Summer catsit in Brooklyn!,248739,Jeremy,Brooklyn,Crown Heights,40.66806,-73.95358,Entire home/apt,50,3,9,2016-11-18,0.13,1,0,"{""Heating""}",385.0,0.0
36451138,Cozy Private Room with Rooftop Space on Top Floor,211831610,Vanessa,Queens,Elmhurst,40.7371,-73.88086,Private room,50,1,0,,,1,239,"{""Microwave""}",202.0,1.0
35461209,Freshly furnished private room - GREAT Location!,230192510,Zach,Brooklyn,Fort Greene,40.69696,-73.97496,Private room,48,30,0,,,25,219,"{""Kitchen""}",216.0,1.0
33524941,The New Harlemites,252607014,Eric,Manhattan,Harlem,40.81325,-73.9398,Entire home/apt,150,3,6,2019-05-21,2.31,1,25,"{""Air conditioning"", ""Refrigerator"", ""Microwave"", ""Heating""}",565.0,
28761735,New york Multi-unit building,65827591,Nubia,Queens,Maspeth,40.73616,-73.89926,Shared room,55,1,0,,,3,47,"{""Microwave""}",192.0,1.0
33943045,Steps away from Manhattan!,55203569,Anna,Queens,Astoria,40.76752,-73.91433,Entire home/apt,250,3,13,2019-06-26,5.49,1,76,"{""Air conditioning"", ""Kitchen"", ""Wifi"", ""Microwave"", ""Heating""}",821.0,2.0
24308928,Richmond Hill 3 Bedroom apartment in Private home!,65421561,Tom,Queens,Richmond Hill,40.69792,-73.84081,Entire home/apt,300,1,24,2019-07-01,3.29,1,162,"{""Hot water"", ""Kitchen"", ""Air conditioning"", ""Refrigerator"", ""Washer"", ""Heating"", ""Microwave""}",,0.0
21733545,++A Global Beat hideaway Room in Manhattan,3464645,Sybilla Michelle,Manhattan,Hell's Kitchen,40.75575,-73.99374,Private room,175,2,44,2019-06-30,2.26,3,133,"{""Hot water"", ""Wifi"", ""Air conditioning""}",211.0,1.0
10346503,Beautiful UWS Apt with Balcony,1288080,Jessica,Manhattan,Upper West Side,40.78986,-73.96825,Entire home/apt,305,2,21,2018-08-10,0.54,1,177,"{""Microwave"", ""Hot water"", ""Kitchen"", ""Wifi"", ""Washer"", ""Heating"", ""Air conditioning""}",560.0,1.0
3554285,Entire Room Brooklyn NYC!!!,2120259,Sue,Brooklyn,Crown Heights,40.66518,-73.95109,Private room,45,4,37,2019-06-24,0.64,4,281,"{""Refrigerator""}",133.0,1.0
31216852,Beautiful Studio in New Chelsea Building,15010630,Poma,Manhattan,Chelsea,40.74714,-74.00142,Entire home/apt,216,30,1,2019-06-30,1.0,1,89,"{""Microwave"", ""Kitchen"", ""Air conditioning""}",833.0,1.0
17168007,"NYMT07-1 LUXURY! Studio,Cozy,Gym,doorman Stu-7",39890192,Laura,Manhattan,Hell's Kitchen,40.76536,-73.98864,Entire home/apt,160,45,6,2019-05-22,0.63,12,365,"{""Wifi"", ""Air conditioning"", ""Refrigerator"", ""Heating"", ""Kitchen""}",1240.0,2.0
4446862,Charming Room in Prospect Heights!,23077718,,Brooklyn,Crown Heights,40.67512,-73.96146,Private room,50,1,0,,,1,0,"{""Wifi""}",255.0,1.0
35713596,"Spacious 2 Bed, 2 Bath in Vibrant East Village",268634598,James,Manhattan,East Village,40.72632,-73.9846,Entire home/apt,325,5,1,2019-06-27,1.0,1,163,"{""Washer"", ""Heating"", ""Hot water"", ""Refrigerator"", ""Microwave"", ""Kitchen"", ""Air conditioning"", ""Wifi""}",509.0,1.0
1922863,Bi-level Loft with a Private Garden,915973,Donald P.,Brooklyn,Williamsburg,40.71715,-73.95527,Entire home/apt,248,3,57,2019-06-06,0.9,1,344,"{""Wifi"", ""Microwave"", ""Heating"", ""Air conditioning"", ""Refrigerator""}",1416.0,4.0
35526,Sun Filled Classic West Village Apt,120291,Karen,Manhattan,West Village,40.73474,-74.00101,Private room,156,4,79,2019-06-22,0.74,1,307,"{""Refrigerator"", ""Washer"", ""Air conditioning"", ""Heating"", ""Microwave""}",224.0,1.0
21164579,Yi He hotel,152760575,Bifan,Queens,Flushing,40.76047,-73.83193,Private room,100,2,1,2017-11-18,0.05,1,0,"{""Air conditioning"", ""Hot water"", ""Microwave""}",283.0,1.0
27853417,A Cozy Place to Stay in Woodside Queens!,137358866,Kazuya,Queens,Maspeth,40.73786,-73.90616,Private room,36,30,1,2019-05-31,0.77,103,235,"{""Hot water""}",241.0,1.0
32470732,New Renovate in 2019 & Everything is New,19303369,Hiroki,Manhattan,Inwood,40.8647,-73.92353,Private room,29,30,0,,,37,1,"{""Kitchen""}",,1.0
17482187,Minimalist Room with a Spectacular view,7275333,Maria,Manhattan,Kips Bay,40.73695,-73.97336,Private room,133,2,37,2019-06-02,1.39,1,33,"{""Refrigerator"", ""Washer"", ""Air conditioning""}",237.0,1.0
3281660,Penthouse next to Central Park !,418289,Andrey,Manhattan,Upper East Side,40.77449,-73.96228,Entire home/apt,119,60,1,2017-06-06,0.04,1,0,"{""Washer"", ""Microwave"", ""Wifi""}",641.0,0.0
27246155,SUNNY 2 BEDS - NEAR 3 METROS IN WILLIAMSBURG,189646908,Jolene And Ryan,Brooklyn,Williamsburg,40.70936,-73.94427,Private room,86,2,28,2019-06-30,2.61,3,365,"{""Hot water"", ""Kitchen"", ""Wifi""}",216.0,1.0
31025252,Gorgeous Room in Lux Apt: Prime Upper East!,184670155,James,Manhattan,Upper East Side,40.77564,-73.94551,Private room,100,1,10,2019-03-30,1.69,2,0,"{""Air conditioning"", ""Washer"", ""Wifi""}",299.0,
15751495,"Entire home in East Village, 2BD, Family friendly",1515114,Roman,Manhattan,East Village,40.72503,-73.97851,Entire home/apt,300,10,4,2019-05-14,0.53,1,16,"{""Wifi"", ""Heating"", ""Refrigerator"", ""Washer"", ""Hot water"", ""Air conditioning"", ""Microwave""}",974.0,2.0
32562943,94TH STREET 2BR-2BA SUITE WITH DOORMAN-GYM,123745971,Especial,Manhattan,Upper East Side,40.78266,-73.94673,Private room,700,2,0,,,6,341,"{""Washer"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Microwave"", ""Heating""}",226.0,1.0
11194693,NYC Private Apt by Subway and Yankee Stadium,29510402,Douglas,Bronx,Longwood,40.82345,-73.9033,Entire home/apt,89,1,185,2019-07-07,4.52,3,104,"{""Heating""}",850.0,1.0
27593369,Small humble apartment in perfect location LES,208206416,Mina,Manhattan,Lower East Side,40.71815,-73.98858,Entire home/apt,150,7,8,2019-06-11,0.79,1,290,"{""Washer"", ""Wifi"", ""Air conditioning""}",1310.0,2.0
3768977,"2 bedroom Duplex condo
+ yard 7 min to Manhattan",18953786,Ehsan,Queens,Astoria,40.76403,-73.92162,Entire home/apt,170,3,116,2019-06-13,1.96,2,355,"{""Heating"", ""Microwave"", ""Washer"", ""Hot water"", ""Refrigerator""}",1284.0,2.0
2440846,Loft in Williamsburg! ,9872597,Sofia,Brooklyn,Williamsburg,40.71124,-73.9499,Private room,70,5,8,2015-07-22,0.15,1,0,"{""Heating""}",127.0,1.0
29567488,Amazing 1 bedroom apartment in Williamsburg Area,3719653,Pablo,Brooklyn,Williamsburg,40.71653,-73.94618,Entire home/apt,250,3,0,,,1,249,"{""Microwave"", ""Air conditioning"", ""Kitchen""}",1229.0,2.0
20691057,Cozy 2 Bedroom Apt in NYC's hippest neighborhood,33899564,Kayla,Manhattan,East Village,40.72405,-73.97747,Entire home/apt,150,4,6,2017-10-01,0.26,1,0,"{""Microwave"", ""Hot water"", ""Heating""}",522.0,0.0
1971239,BRIGHT AND SPACIOUS 3 BEDROOM WITH GARDEN,1225787,Andres & Mapa,Brooklyn,Crown Heights,40.6713,-73.94329,Entire home/apt,125,30,26,2019-06-25,0.38,1,264,"{""Refrigerator"", ""Heating"", ""Hot water""}",1019.0,2.0
11398939,Stay in Private Room in PARK SLOPE,4218873,Elizabeth,Brooklyn,Sunset Park,40.66216,-73.98985,Private room,55,1,1,2019-03-31,0.3,1,0,"{""Heating""}",209.0,1.0
32978962,"Sunny&Spacious 1BR, Luxury BLDG, GYM,ROOF,LAUNDRY",7365223,Shay,Brooklyn,Greenpoint,40.73281,-73.95208,Entire home/apt,170,3,4,2019-04-27,1.3,1,157,"{""Microwave"", ""Hot water"", ""Refrigerator"", ""Washer""}",1402.0,2.0
669633,Popular area in BK and Close to Manhattan,2400932,Jackie'S Place,Brooklyn,Gowanus,40.67947,-73.98458,Entire home/apt,109,31,114,2019-06-10,1.38,2,110,"{""Refrigerator"", ""Air conditioning""}",530.0,1.0
25499011,NEW Wonderful private room near Two Bridges II,39528519,Max,Manhattan,Lower East Side,40.7107,-73.98759,Private room,91,15,0,,,28,184,"{""Hot water""}",309.0,1.0
31542976,"Cozy, Bright Room in Uptown Manhattan",112290211,Valerie,Manhattan,Washington Heights,40.84623,-73.93578,Private room,70,2,10,2019-06-24,2.13,1,152,"{""Wifi""}",,1.0
36186519,The Perfume Lab Inspiration Duplex of Brooklyn,193345547,Victorine,Brooklyn,Bushwick,40.69987,-73.92203,Entire home/apt,135,1,0,,,2,331,"{""Refrigerator"", ""Washer""}",1329.0,2.0
21636897,Hazel’s Place,157446306,Efe,Brooklyn,Canarsie,40.62834,-73.90506,Private room,70,2,37,2019-07-08,2.19,1,67,"{""Refrigerator""}",91.0,1.0
35907197,Master Bedroom in Your Cozy Queens Getaway,142871086,Emily,Queens,East Elmhurst,40.75637,-73.89729,Private room,65,1,0,,,1,36,"{""Air conditioning""}",138.0,1.0
35483321,1 bedroom apt 35min away from the city.,254622508,Stephanie,Bronx,Kingsbridge,40.87256,-73.89978,Entire home/apt,95,1,4,2019-07-01,4.0,1,84,"{""Kitchen""}",1204.0,2.0
35995460,"Comfortable place to stay, downtown Manhattan, NYC",33205064,Patrick,Manhattan,Financial District,40.70372,-74.01002,Shared room,65,1,0,,,1,357,"{""Heating""}",108.0,
27052686,"beautiful, spacious 1 bedroom apartment on UES",194409758,Christina,Manhattan,Upper East Side,40.77681,-73.95472,Entire home/apt,150,2,6,2019-03-24,0.54,1,0,"{""Refrigerator"", ""Air conditioning"", ""Hot water""}",781.0,1.0
34490351,Large King Studio steps away from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75633,-73.98922,Private room,100,1,0,,,13,335,"{""Air conditioning""}",198.0,1.0
7263899,Large Room in Bushwick Near Trains!,38029848,Ramona,Brooklyn,Bedford-Stuyvesant,40.69649,-73.93645,Private room,38,1,2,2015-11-07,0.04,1,0,"{""Washer""}",189.0,1.0
20255158,Newly Renovated Brooklyn Apt.,45451027,David,Brooklyn,Crown Heights,40.67651,-73.95877,Private room,40,6,4,2018-09-09,0.18,1,0,"{""Microwave""}",215.0,1.0
32847003,"IVORY COAST ROOM
Is your home away from home",145878384,Denise,Brooklyn,Crown Heights,40.67248,-73.92962,Private room,70,5,2,2019-06-15,1.54,7,308,"{""Heating""}",87.0,1.0
18669496,Med. sized bdrm in Historical house on Staten Isl.,128338539,Reuben,Staten Island,Stapleton,40.62981,-74.07998,Private room,50,1,25,2019-07-06,1.03,4,73,"{""Heating""}",,1.0
32225184,Sonder | Wall Street | Calming 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70721,-74.01226,Private room,258,2,6,2019-05-12,1.27,327,332,"{""Air conditioning"", ""Washer"", ""Wifi""}",151.0,1.0
35025881,Luxury studio in Manhattan New York,17984804,Randy & Judy,Manhattan,Hell's Kitchen,40.76089,-74.0003,Entire home/apt,200,7,0,,,1,308,"{""Wifi"", ""Air conditioning"", ""Washer""}",2248.0,4.0
32189706,Private Room in Chill Brooklyn Apartment,53300414,Monica,Brooklyn,Gowanus,40.67024,-73.99349,Private room,55,1,0,,,2,20,"{""Air conditioning""}",229.0,1.0
6829632,Sunny spacious apt at Jefferson L!,5967944,April,Brooklyn,Bushwick,40.7027,-73.92512,Entire home/apt,150,1,0,,,1,0,"{""Wifi"", ""Kitchen"", ""Hot water""}",330.0,0.0
6054400,Cozy Brooklyn Apartment,18874199,Alina,Brooklyn,Greenpoint,40.73629,-73.95208,Entire home/apt,75,1,27,2015-10-05,0.53,1,0,"{""Kitchen"", ""Washer"", ""Heating""}",325.0,0.0
66026,Private Bedroom Brownstone Brooklyn,322716,Alex,Brooklyn,Crown Heights,40.6715,-73.94808,Private room,49,21,15,2019-06-30,0.15,5,331,"{""Refrigerator""}",86.0,1.0
34172912,Beautiful apartment in prime Soho NYC,16862745,Andrea,Manhattan,Greenwich Village,40.72786,-74.00158,Entire home/apt,250,2,8,2019-06-21,3.69,1,310,"{""Hot water"", ""Kitchen"", ""Heating"", ""Air conditioning"", ""Washer""}",645.0,1.0
30563655,BEST LOCATION -TIME SQUARE-Javits- Spacious 2BEDS.,229288524,Yan,Manhattan,Hell's Kitchen,40.75569,-73.99111,Entire home/apt,128,5,0,,,2,142,"{""Kitchen""}",915.0,2.0
31103559,Three bedrooms house,228608906,Linda,Staten Island,Arrochar,40.58796,-74.07205,Private room,65,1,8,2019-07-02,1.37,2,362,"{""Heating""}",190.0,1.0
8368973,Modern & Comfortable 1 BR,28916226,Suzy,Brooklyn,Prospect-Lefferts Gardens,40.65774,-73.95202,Entire home/apt,75,1,0,,,1,0,"{""Air conditioning""}",2021.0,3.0
25378040,Little Italian Manor 2,139871943,Patrick,Manhattan,Little Italy,40.7197,-73.99747,Private room,70,28,26,2018-12-06,1.99,3,147,"{""Washer""}",258.0,
21197268,Nice and warm room with a Queen Size Bed!!,22784412,Stephanie,Queens,Glendale,40.70404,-73.85832,Private room,43,1,9,2019-06-26,0.42,2,301,"{""Air conditioning""}",105.0,1.0
13711038,Beautiful room in Williamsburg (Roebling and N7),62149112,Sam,Brooklyn,Williamsburg,40.71576,-73.95576,Private room,65,1,3,2017-08-19,0.11,1,0,"{""Hot water""}",252.0,1.0
35803559,*NEW* Bright Spacious Brooklyn 2 Bedroom Sleeps 9,133005440,Alex,Brooklyn,Bedford-Stuyvesant,40.6811,-73.95823,Entire home/apt,125,2,1,2019-06-23,1.0,2,342,"{""Hot water"", ""Heating""}",620.0,1.0
16807028,Sunny Ditmas Park Carriage House (Events Listing),8111912,Jed,Brooklyn,Flatbush,40.64335,-73.96745,Entire home/apt,1000,1,1,2019-04-02,0.31,2,365,"{""Hot water"", ""Kitchen"", ""Heating"", ""Microwave"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Air conditioning""}",665.0,1.0
30251760,Private bedroom in Manhattan close to subway,29688249,Habibi,Manhattan,Harlem,40.82582,-73.94276,Private room,82,1,6,2019-06-23,1.94,1,180,"{""Hot water""}",204.0,
4808505,"Cozy, CLEAN & SAFE room",24765924,Cesar,Queens,East Elmhurst,40.76313,-73.88368,Private room,50,1,55,2019-07-07,1.21,1,332,"{""Refrigerator""}",184.0,1.0
27001229,Cozy quite room for 2,149296850,Septina,Brooklyn,Bedford-Stuyvesant,40.69359,-73.93911,Private room,80,2,3,2018-10-02,0.26,4,82,"{""Washer"", ""Air conditioning"", ""Refrigerator""}",250.0,1.0
8589444,Large Sunny Williamsburg Apt Near L Train #1,45204053,Curtis,Brooklyn,Williamsburg,40.71681,-73.9408,Private room,70,5,22,2019-06-01,0.48,2,359,"{""Wifi""}",298.0,1.0
26147454,"Sunny, Spacious 1BR in Ditmas Park, Brooklyn",48618049,Courtney,Brooklyn,Kensington,40.63278,-73.96891,Entire home/apt,90,4,0,,,1,5,"{""Kitchen""}",543.0,1.0
16616522,Large Apartment near Central Park up to 4 people!,61090067,Justyna,Manhattan,East Harlem,40.79465,-73.94021,Entire home/apt,180,5,33,2019-07-01,1.18,1,35,"{""Hot water"", ""Washer"", ""Refrigerator"", ""Kitchen"", ""Air conditioning""}",1747.0,3.0
8486946,Private Bright Garden Room|Bushwick,39769788,Nico,Brooklyn,Bushwick,40.7012,-73.92682,Private room,50,3,0,,,1,0,"{""Kitchen""}",178.0,1.0
18626606,NYC. Central Park West. Prime Spot!,129179250,Mark,Manhattan,Upper West Side,40.77229,-73.97944,Entire home/apt,200,4,10,2018-05-14,0.43,1,68,"{""Wifi"", ""Heating"", ""Washer"", ""Kitchen""}",1246.0,2.0
4161127,An Open and Peaceful Space Great for Families,6580488,Sandy,Brooklyn,Windsor Terrace,40.65337,-73.97483,Entire home/apt,170,4,43,2019-06-27,0.77,1,275,"{""Refrigerator"", ""Kitchen"", ""Heating""}",826.0,2.0
21960412,Touchdown and Explore NYC! Sunlit 2 Bedroom,160318374,Giulia,Brooklyn,Bedford-Stuyvesant,40.67871,-73.92678,Entire home/apt,103,30,47,2019-05-10,3.2,2,105,"{""Microwave""}",782.0,2.0
32976324,Location!! Sunny Room in MidCentury Soho Apt,19638146,Brett,Manhattan,SoHo,40.72527,-74.00043,Private room,105,1,18,2019-06-16,5.57,3,91,"{""Washer""}",138.0,1.0
4008443,"Private room in Astoria, NY!!",20741468,Sarah,Queens,Astoria,40.75568,-73.91578,Private room,250,2,22,2018-01-02,0.43,1,123,"{""Wifi"", ""Air conditioning"", ""Heating"", ""Refrigerator""}",195.0,1.0
13674349,The Lefferts Manor $149per night,62028227,George,Brooklyn,Bedford-Stuyvesant,40.68114,-73.95795,Entire home/apt,149,3,3,2017-06-22,0.08,1,189,"{""Washer""}",355.0,0.0
12738346,Lightfull and Quiet apartment 15 min to Manhattan.,69274944,Dimitris,Queens,Astoria,40.76421,-73.92138,Entire home/apt,190,3,32,2019-06-09,0.85,1,53,"{""Washer"", ""Wifi"", ""Air conditioning"", ""Microwave"", ""Kitchen""}",1034.0,
9876335,No Sleep 'Till Brooklyn! 2 Train (accommodates 1),37401126,Leah,Brooklyn,East Flatbush,40.64165,-73.94062,Private room,50,2,32,2019-07-04,0.74,4,362,"{""Air conditioning""}",315.0,1.0
3603134,Amazing 1 Bedroom Apt CENTRAL PARK,17898189,Danielle,Manhattan,Upper East Side,40.77487,-73.949,Entire home/apt,180,2,24,2015-09-27,0.41,1,0,"{""Hot water"", ""Heating"", ""Refrigerator"", ""Kitchen""}",,0.0
